"ID","person_age","person_income","person_home_ownership","person_emp_length","loan_intent","loan_grade","loan_amnt","loan_int_rate","loan_status","loan_percent_income","cb_person_default_on_file","cb_person_cred_hist_length"
2359,23,40000,"RENT",0,"DEBTCONSOLIDATION","B",2500,NA,0,0.06,"N",2
2371,21,42500,"RENT",0,"DEBTCONSOLIDATION","B",2500,NA,0,0.06,"N",2
2375,21,32000,"MORTGAGE",NA,"MEDICAL","A",8000,5.99,0,0.25,"N",3
2387,23,51873,"RENT",2,"VENTURE","A",2500,NA,0,0.05,"N",3
2388,22,32000,"MORTGAGE",NA,"EDUCATION","A",11050,7.49,0,0.35,"N",2
2397,22,55000,"RENT",5,"EDUCATION","B",2500,NA,0,0.05,"N",4
2398,23,49000,"RENT",1,"DEBTCONSOLIDATION","F",2500,NA,1,0.05,"N",2
2402,22,60000,"RENT",5,"DEBTCONSOLIDATION","C",2500,NA,0,0.04,"Y",4
2438,23,23760,"RENT",2,"DEBTCONSOLIDATION","B",2800,NA,0,0.12,"N",2
2443,22,32000,"MORTGAGE",2,"MEDICAL","C",7500,NA,0,0.23,"Y",3
2450,26,30000,"RENT",NA,"VENTURE","C",2800,14.65,0,0.09,"Y",3
2452,25,32004,"MORTGAGE",NA,"MEDICAL","A",7200,5.42,0,0.22,"N",4
2464,22,31500,"RENT",3,"DEBTCONSOLIDATION","D",2900,NA,1,0.09,"N",4
2476,23,13200,"RENT",0,"DEBTCONSOLIDATION","C",3000,NA,1,0.23,"N",3
2483,26,14400,"RENT",1,"VENTURE","B",3000,NA,1,0.21,"N",2
2488,22,32400,"MORTGAGE",NA,"PERSONAL","A",5000,7.49,0,0.15,"N",3
2491,23,16080,"RENT",NA,"DEBTCONSOLIDATION","D",3000,16.29,1,0.19,"Y",2
2494,26,17280,"RENT",0,"HOMEIMPROVEMENT","C",3000,NA,1,0.17,"N",4
2500,22,32400,"MORTGAGE",1,"DEBTCONSOLIDATION","A",5500,NA,0,0.17,"N",2
2508,22,18000,"RENT",2,"VENTURE","B",3000,NA,1,0.17,"N",2
2522,22,19200,"RENT",0,"HOMEIMPROVEMENT","E",3000,NA,1,0.16,"Y",3
2525,24,20004,"RENT",3,"VENTURE","C",3000,NA,0,0.15,"N",4
2539,22,30000,"RENT",6,"MEDICAL","B",3000,NA,0,0.1,"N",4
2554,25,30000,"RENT",4,"MEDICAL","B",3000,NA,0,0.1,"N",4
2555,21,33000,"OWN",NA,"PERSONAL","A",2500,6.03,0,0.08,"N",4
2564,26,33000,"OWN",NA,"VENTURE","A",10150,8.49,0,0.31,"N",2
2586,22,35000,"RENT",0,"EDUCATION","B",3000,NA,0,0.09,"N",2
2600,25,31000,"RENT",1,"HOMEIMPROVEMENT","B",3000,NA,1,0.1,"N",4
2616,23,33098,"MORTGAGE",NA,"DEBTCONSOLIDATION","D",9000,16.29,1,0.27,"Y",3
2617,21,40000,"RENT",0,"VENTURE","A",3000,NA,0,0.07,"N",3
2638,24,33390,"MORTGAGE",4,"HOMEIMPROVEMENT","A",10000,NA,0,0.3,"N",4
2642,26,39000,"RENT",11,"EDUCATION","C",3000,NA,1,0.08,"Y",2
2644,22,45000,"RENT",2,"EDUCATION","A",3000,NA,0,0.07,"N",3
2647,23,33600,"MORTGAGE",3,"MEDICAL","A",4200,NA,0,0.13,"N",3
2648,24,39996,"RENT",2,"EDUCATION","C",3000,NA,1,0.08,"Y",3
2652,24,40000,"RENT",NA,"EDUCATION","D",3000,17.27,1,0.07,"N",2
2653,25,46250,"RENT",2,"MEDICAL","A",3000,NA,0,0.06,"N",3
2657,25,33600,"OWN",9,"VENTURE","A",9750,NA,0,0.29,"N",3
2659,23,33600,"MORTGAGE",NA,"DEBTCONSOLIDATION","C",4000,14.79,0,0.12,"N",2
2660,24,42000,"RENT",9,"DEBTCONSOLIDATION","E",3000,NA,1,0.07,"Y",3
2661,24,33600,"MORTGAGE",NA,"VENTURE","A",12000,5.42,0,0.36,"N",2
2662,25,48000,"RENT",2,"DEBTCONSOLIDATION","A",3000,NA,0,0.06,"N",4
2677,23,50000,"RENT",6,"EDUCATION","C",3000,NA,0,0.06,"Y",2
2690,25,48600,"RENT",0,"MEDICAL","A",12000,NA,0,0.25,"N",4
2697,26,49200,"RENT",NA,"DEBTCONSOLIDATION","C",12000,15.23,0,0.24,"Y",3
2702,26,50000,"RENT",1,"VENTURE","B",12000,NA,0,0.24,"N",4
2703,24,33996,"OWN",NA,"MEDICAL","B",5100,11.12,0,0.15,"N",4
2714,23,44000,"RENT",2,"MEDICAL","D",12000,NA,1,0.27,"N",4
2722,25,50400,"RENT",7,"DEBTCONSOLIDATION","B",12000,NA,0,0.24,"N",3
2728,22,45449,"RENT",6,"MEDICAL","B",12000,NA,1,0.26,"N",4
2747,23,54000,"RENT",7,"PERSONAL","C",12000,NA,0,0.22,"Y",3
2768,24,34000,"OWN",8,"VENTURE","C",10000,NA,0,0.29,"Y",3
2772,22,55555,"RENT",7,"EDUCATION","E",12000,NA,0,0.22,"N",4
2775,23,34200,"MORTGAGE",NA,"MEDICAL","A",5500,7.49,0,0.16,"N",4
2783,23,57000,"RENT",0,"EDUCATION","C",12000,NA,0,0.21,"N",4
2803,24,52000,"RENT",3,"MEDICAL","A",3000,NA,0,0.06,"N",2
2808,21,53000,"RENT",3,"EDUCATION","D",3000,NA,0,0.06,"N",4
2810,22,54000,"RENT",2,"MEDICAL","A",3000,NA,0,0.06,"N",4
2815,25,34800,"MORTGAGE",NA,"DEBTCONSOLIDATION","A",9450,5.99,0,0.27,"N",4
2820,26,55000,"RENT",1,"DEBTCONSOLIDATION","C",3000,NA,0,0.05,"N",2
2826,24,50000,"RENT",3,"MEDICAL","C",3000,NA,1,0.06,"N",2
2839,21,35000,"OWN",5,"VENTURE","B",10000,NA,0,0.29,"N",4
2849,23,35000,"OWN",2,"VENTURE","B",14000,NA,0,0.4,"N",3
2857,25,35000,"MORTGAGE",9,"DEBTCONSOLIDATION","A",7000,NA,0,0.2,"N",2
2863,26,64000,"RENT",2,"MEDICAL","A",3000,NA,0,0.05,"N",4
2891,26,71000,"RENT",9,"MEDICAL","B",3000,NA,0,0.04,"N",4
2894,21,35000,"MORTGAGE",6,"DEBTCONSOLIDATION","B",15000,NA,0,0.43,"N",4
2898,22,35000,"MORTGAGE",NA,"VENTURE","F",5000,21.36,0,0.14,"Y",2
2905,23,75000,"RENT",2,"PERSONAL","A",3000,NA,0,0.04,"N",2
2906,24,75000,"RENT",4,"HOMEIMPROVEMENT","C",3000,NA,0,0.04,"N",4
2910,25,35000,"OWN",2,"MEDICAL","A",6400,NA,0,0.18,"N",2
2922,26,90000,"RENT",5,"MEDICAL","B",3000,NA,0,0.03,"N",4
2926,22,29000,"MORTGAGE",5,"DEBTCONSOLIDATION","B",9000,NA,1,0.31,"N",4
2944,25,17436,"RENT",NA,"VENTURE","B",3025,11.49,1,0.17,"N",2
2947,26,35000,"OWN",NA,"PERSONAL","B",7200,11.11,0,0.21,"N",4
2954,23,29000,"OWN",NA,"MEDICAL","F",10000,18.62,1,0.34,"Y",3
2967,24,35000,"MORTGAGE",NA,"MEDICAL","B",7775,NA,0,0.22,"N",2
2968,21,12000,"RENT",NA,"VENTURE","B",3200,11.49,1,0.27,"N",2
2973,22,35000,"MORTGAGE",3,"MEDICAL","C",3500,NA,0,0.1,"Y",3
2974,23,18000,"RENT",0,"HOMEIMPROVEMENT","A",3200,NA,1,0.18,"N",4
2989,21,30000,"RENT",6,"PERSONAL","A",3200,NA,0,0.11,"N",2
2991,26,30000,"RENT",2,"DEBTCONSOLIDATION","B",3200,NA,0,0.11,"N",3
2994,24,35000,"MORTGAGE",2,"MEDICAL","A",2950,NA,0,0.08,"N",4
3000,24,29000,"MORTGAGE",8,"PERSONAL","B",1450,NA,1,0.05,"N",4
3003,22,30000,"RENT",NA,"DEBTCONSOLIDATION","D",3200,15.62,1,0.11,"Y",4
3007,25,33000,"RENT",NA,"HOMEIMPROVEMENT","C",3200,12.99,1,0.1,"Y",2
3012,22,44568,"RENT",3,"PERSONAL","B",3200,NA,0,0.07,"N",4
3022,25,48000,"RENT",0,"EDUCATION","F",3200,NA,1,0.07,"Y",4
3050,22,10200,"RENT",4,"VENTURE","C",3250,NA,1,0.32,"Y",2
3056,23,18000,"RENT",1,"PERSONAL","C",3250,NA,1,0.18,"Y",4
3079,21,70000,"RENT",3,"PERSONAL","C",3300,NA,0,0.05,"N",4
3086,24,77300,"RENT",4,"PERSONAL","A",3350,NA,0,0.04,"N",3
3088,25,11000,"RENT",3,"MEDICAL","B",3400,NA,1,0.31,"N",2
3091,25,35138,"MORTGAGE",3,"DEBTCONSOLIDATION","B",1000,NA,0,0.03,"N",3
3097,24,60000,"RENT",5,"HOMEIMPROVEMENT","D",3400,NA,0,0.06,"N",2
3099,23,35352,"MORTGAGE",NA,"EDUCATION","A",6500,5.42,0,0.18,"N",2
3113,22,17280,"RENT",0,"EDUCATION","D",3500,NA,1,0.2,"Y",4
3121,24,35500,"MORTGAGE",NA,"DEBTCONSOLIDATION","A",14500,NA,0,0.41,"N",3
3125,22,21600,"RENT",2,"MEDICAL","D",3500,NA,1,0.16,"N",2
3128,22,29554,"MORTGAGE",NA,"DEBTCONSOLIDATION","A",5775,5.42,1,0.2,"N",3
3140,25,27600,"RENT",NA,"VENTURE","B",3500,10.99,0,0.13,"N",4
3141,22,28800,"RENT",0,"VENTURE","A",3500,NA,0,0.12,"N",2
3148,26,30000,"RENT",2,"VENTURE","B",3500,NA,0,0.12,"N",2
3149,21,30000,"RENT",0,"VENTURE","A",3500,NA,0,0.12,"N",4
3167,22,36000,"MORTGAGE",3,"EDUCATION","A",5250,NA,0,0.15,"N",4
3168,23,30000,"RENT",NA,"MEDICAL","B",3500,11.49,1,0.12,"N",2
3177,24,40000,"RENT",0,"VENTURE","B",3500,NA,0,0.09,"N",2
3179,26,30000,"MORTGAGE",NA,"DEBTCONSOLIDATION","A",8000,6.62,1,0.27,"N",4
3186,22,36000,"MORTGAGE",NA,"MEDICAL","A",7275,6.03,0,0.2,"N",3
3187,24,36000,"MORTGAGE",NA,"HOMEIMPROVEMENT","A",14775,6.62,0,0.41,"N",4
3188,24,42000,"RENT",1,"PERSONAL","A",3500,NA,0,0.08,"N",3
3189,26,36000,"MORTGAGE",5,"PERSONAL","A",4000,NA,0,0.11,"N",3
3208,22,50000,"RENT",2,"VENTURE","B",3500,NA,0,0.07,"N",3
3209,22,36000,"MORTGAGE",0,"EDUCATION","B",12375,NA,0,0.34,"N",3
3212,23,36000,"MORTGAGE",7,"EDUCATION","B",11000,NA,0,0.31,"N",3
3222,23,56000,"RENT",7,"DEBTCONSOLIDATION","C",3500,NA,0,0.06,"Y",3
3230,24,36000,"OWN",NA,"EDUCATION","A",6500,5.42,0,0.18,"N",2
3235,22,36000,"MORTGAGE",1,"MEDICAL","A",3500,NA,0,0.1,"N",2
3241,25,66660,"RENT",0,"EDUCATION","B",3500,NA,0,0.05,"N",3
3254,25,83500,"RENT",9,"HOMEIMPROVEMENT","C",3500,NA,0,0.04,"N",2
3264,26,45000,"RENT",6,"MEDICAL","A",3575,NA,0,0.08,"N",2
3265,22,10800,"RENT",NA,"VENTURE","C",3600,12.23,1,0.33,"Y",3
3266,21,36000,"OWN",NA,"EDUCATION","A",11000,5.42,0,0.31,"N",3
3267,25,12000,"RENT",NA,"DEBTCONSOLIDATION","B",3600,9.62,1,0.3,"N",2
3271,23,30000,"MORTGAGE",7,"HOMEIMPROVEMENT","A",2200,NA,1,0.07,"N",3
3272,22,36000,"MORTGAGE",0,"PERSONAL","A",2000,NA,0,0.06,"N",4
3275,22,18000,"RENT",0,"MEDICAL","B",3600,NA,1,0.2,"N",3
3282,21,24000,"RENT",NA,"EDUCATION","B",3600,11.99,0,0.15,"N",3
3320,23,36000,"OWN",NA,"VENTURE","A",18000,7.88,0,0.5,"N",2
3342,25,36000,"MORTGAGE",3,"VENTURE","B",5000,NA,0,0.14,"N",4
3347,23,37440,"RENT",0,"VENTURE","B",11000,NA,0,0.29,"N",2
3350,26,36000,"OWN",NA,"PERSONAL","B",15000,10.25,0,0.42,"N",2
3352,23,39500,"RENT",7,"MEDICAL","A",11000,NA,0,0.28,"N",2
3360,23,36000,"MORTGAGE",NA,"EDUCATION","A",10000,7.14,0,0.28,"N",3
3366,24,30000,"MORTGAGE",NA,"HOMEIMPROVEMENT","C",10000,14.22,1,0.33,"Y",3
3386,22,50000,"RENT",1,"MEDICAL","A",11000,NA,0,0.22,"N",2
3399,23,54996,"RENT",2,"MEDICAL","C",11000,NA,0,0.2,"N",2
3416,23,81600,"RENT",3,"PERSONAL","B",11000,NA,0,0.13,"N",3
3449,26,36588,"MORTGAGE",NA,"DEBTCONSOLIDATION","B",10000,10.65,0,0.27,"N",3
3452,26,36636,"MORTGAGE",NA,"MEDICAL","A",5000,6.03,0,0.14,"N",2
3453,21,36648,"MORTGAGE",NA,"DEBTCONSOLIDATION","B",7125,9.91,0,0.19,"N",2
3457,25,30780,"MORTGAGE",NA,"MEDICAL","A",5500,8.49,1,0.18,"N",4
3462,24,36852,"MORTGAGE",NA,"EDUCATION","B",6000,9.99,0,0.16,"N",4
3473,24,36996,"MORTGAGE",7,"PERSONAL","D",7800,NA,0,0.21,"Y",3
3477,23,33600,"RENT",2,"DEBTCONSOLIDATION","C",10750,NA,1,0.32,"Y",3
3483,25,54000,"RENT",7,"HOMEIMPROVEMENT","C",10700,NA,1,0.2,"Y",2
3488,26,16800,"RENT",NA,"PERSONAL","B",10625,NA,1,0.63,"N",3
3504,24,37000,"MORTGAGE",4,"MEDICAL","A",4000,NA,0,0.11,"N",4
3510,25,30600,"RENT",NA,"MEDICAL","C",10500,13.35,1,0.34,"N",3
3515,24,37000,"RENT",8,"MEDICAL","D",10500,NA,0,0.28,"N",2
3516,25,39204,"RENT",3,"PERSONAL","F",10500,NA,0,0.27,"Y",4
3529,24,35004,"RENT",9,"PERSONAL","E",10400,NA,0,0.3,"N",2
3540,23,51000,"RENT",4,"DEBTCONSOLIDATION","A",10400,NA,0,0.2,"N",2
3546,25,37200,"MORTGAGE",NA,"EDUCATION","B",10000,9.91,0,0.27,"N",3
3557,22,35496,"RENT",6,"VENTURE","D",10200,NA,0,0.29,"Y",3
3569,22,42492,"RENT",6,"DEBTCONSOLIDATION","B",3600,NA,1,0.08,"N",3
3582,25,54000,"RENT",1,"PERSONAL","A",3600,NA,1,0.07,"N",3
3585,22,60000,"RENT",NA,"EDUCATION","C",3600,15.27,0,0.06,"Y",2
3606,23,110000,"RENT",0,"PERSONAL","A",3600,NA,0,0.03,"N",3
3609,26,37820,"MORTGAGE",3,"HOMEIMPROVEMENT","A",6300,NA,0,0.17,"N",4
3614,24,17496,"RENT",NA,"EDUCATION","C",3700,14.22,1,0.21,"N",4
3619,24,48000,"RENT",NA,"MEDICAL","A",3700,6.99,0,0.08,"N",4
3630,24,38000,"OWN",2,"EDUCATION","A",9600,NA,0,0.25,"N",2
3636,26,38000,"MORTGAGE",1,"HOMEIMPROVEMENT","A",4000,NA,0,0.11,"N",3
3643,26,38000,"MORTGAGE",5,"HOMEIMPROVEMENT","B",5000,NA,0,0.13,"N",2
3646,24,14400,"RENT",NA,"MEDICAL","D",3825,NA,1,0.27,"N",2
3649,23,32000,"MORTGAGE",NA,"EDUCATION","B",1000,10.59,1,0.03,"N",2
3675,26,14000,"RENT",2,"VENTURE","B",4000,NA,1,0.29,"N",3
3688,22,15708,"RENT",NA,"HOMEIMPROVEMENT","B",4000,11.12,1,0.25,"N",3
3695,24,18000,"RENT",0,"DEBTCONSOLIDATION","B",4000,NA,1,0.22,"N",3
3706,25,19200,"RENT",5,"DEBTCONSOLIDATION","B",4000,NA,1,0.21,"N",3
3711,25,38000,"MORTGAGE",1,"VENTURE","B",18800,NA,0,0.49,"N",3
3727,25,24000,"RENT",NA,"PERSONAL","B",4000,11.71,0,0.17,"N",3
3729,23,24000,"RENT",2,"DEBTCONSOLIDATION","B",4000,NA,0,0.17,"N",4
3740,23,25000,"RENT",NA,"VENTURE","B",4000,11.71,0,0.16,"N",4
3744,22,25200,"RENT",1,"MEDICAL","B",4000,NA,0,0.16,"N",2
3745,25,25200,"RENT",NA,"EDUCATION","B",4000,10.25,0,0.16,"N",2
3748,24,38268,"MORTGAGE",NA,"PERSONAL","B",6000,9.88,0,0.16,"N",4
3749,23,26000,"RENT",1,"EDUCATION","B",4000,NA,0,0.15,"N",4
3754,24,26400,"RENT",3,"DEBTCONSOLIDATION","B",4000,NA,1,0.15,"N",3
3769,24,28000,"RENT",8,"MEDICAL","A",4000,NA,0,0.14,"N",2
3770,23,38400,"MORTGAGE",7,"VENTURE","A",2000,NA,0,0.05,"N",2
3779,22,38400,"MORTGAGE",NA,"EDUCATION","B",5000,11.49,0,0.13,"N",2
3781,21,38400,"MORTGAGE",0,"EDUCATION","A",4200,NA,0,0.11,"N",2
3793,22,30000,"RENT",1,"EDUCATION","C",4000,NA,0,0.13,"N",3
3801,22,38400,"MORTGAGE",NA,"PERSONAL","A",1000,5.79,0,0.03,"N",2
3803,26,32400,"MORTGAGE",10,"MEDICAL","D",10000,NA,1,0.31,"Y",4
3804,22,30000,"RENT",1,"PERSONAL","C",4000,NA,0,0.13,"N",4
3818,26,38400,"MORTGAGE",NA,"EDUCATION","C",10000,13.98,0,0.26,"N",4
3828,23,32535,"RENT",6,"PERSONAL","B",4000,NA,0,0.12,"N",2
3832,21,38400,"OWN",0,"VENTURE","C",12200,NA,0,0.32,"N",2
3837,23,38492,"MORTGAGE",7,"MEDICAL","B",6500,NA,0,0.17,"N",4
3845,24,38500,"MORTGAGE",5,"PERSONAL","C",2500,NA,0,0.06,"N",4
3846,23,38500,"MORTGAGE",2,"DEBTCONSOLIDATION","A",3000,NA,0,0.08,"N",2
3847,25,34200,"RENT",1,"EDUCATION","B",4000,NA,0,0.12,"N",2
3850,22,34800,"RENT",NA,"DEBTCONSOLIDATION","B",4000,10.74,0,0.11,"N",3
3863,24,39000,"MORTGAGE",8,"VENTURE","A",1200,NA,0,0.03,"N",2
3866,22,36000,"RENT",6,"VENTURE","B",4000,NA,0,0.11,"N",4
3885,22,32400,"RENT",4,"VENTURE","D",4000,NA,1,0.12,"Y",2
3899,25,34000,"RENT",NA,"HOMEIMPROVEMENT","A",4000,NA,1,0.12,"N",2
3901,22,39000,"MORTGAGE",6,"PERSONAL","A",10750,NA,0,0.28,"N",3
3903,22,40000,"RENT",2,"EDUCATION","A",4000,NA,0,0.1,"N",2
3911,24,41160,"RENT",2,"MEDICAL","A",4000,NA,0,0.1,"N",4
3921,26,33192,"MORTGAGE",NA,"PERSONAL","B",3000,12.69,1,0.09,"N",4
3931,22,42996,"RENT",3,"EDUCATION","C",4000,NA,0,0.09,"N",4
3941,23,47000,"RENT",3,"DEBTCONSOLIDATION","A",4000,NA,0,0.09,"N",4
3943,22,47004,"RENT",2,"PERSONAL","A",4000,NA,0,0.09,"N",3
3947,22,48000,"RENT",3,"EDUCATION","A",4000,NA,0,0.08,"N",4
3964,24,50000,"RENT",0,"PERSONAL","A",4000,NA,0,0.08,"N",4
3968,24,39828,"OWN",NA,"MEDICAL","B",3000,8.88,0,0.08,"N",4
3969,21,39828,"OWN",NA,"PERSONAL","B",15000,10.99,0,0.38,"N",3
3973,22,39875,"MORTGAGE",5,"VENTURE","B",10000,NA,0,0.25,"N",3
3994,26,52800,"RENT",1,"PERSONAL","A",4000,NA,0,0.08,"N",3
4000,22,39996,"OWN",5,"EDUCATION","C",3500,NA,0,0.09,"N",2
4011,22,57000,"RENT",6,"VENTURE","B",4000,NA,0,0.07,"N",2
4022,25,39996,"MORTGAGE",7,"VENTURE","B",3200,NA,0,0.08,"N",4
4036,22,63000,"RENT",5,"EDUCATION","B",4000,NA,0,0.06,"N",4
4037,23,63500,"RENT",0,"EDUCATION","C",4000,NA,0,0.06,"N",4
4048,24,67200,"RENT",5,"HOMEIMPROVEMENT","D",4000,NA,0,0.06,"Y",2
4054,23,63996,"RENT",2,"HOMEIMPROVEMENT","D",4000,NA,1,0.06,"Y",2
4062,25,40000,"MORTGAGE",9,"DEBTCONSOLIDATION","C",7100,NA,0,0.18,"N",2
4070,23,40000,"MORTGAGE",4,"PERSONAL","B",6000,NA,0,0.15,"N",2
4072,22,78972,"RENT",5,"MEDICAL","C",4000,NA,0,0.05,"Y",2
4101,24,16000,"RENT",2,"DEBTCONSOLIDATION","D",4200,NA,1,0.26,"N",4
4102,21,19000,"RENT",2,"HOMEIMPROVEMENT","C",4200,NA,1,0.22,"Y",2
4103,23,21000,"RENT",3,"EDUCATION","A",4200,NA,0,0.2,"N",3
4108,23,23520,"RENT",8,"MEDICAL","A",4200,NA,0,0.18,"N",3
4111,22,28080,"RENT",NA,"MEDICAL","B",4200,9.91,1,0.15,"N",4
4112,25,40000,"MORTGAGE",9,"HOMEIMPROVEMENT","B",8000,NA,0,0.2,"N",4
4113,26,29000,"RENT",10,"DEBTCONSOLIDATION","B",4200,NA,0,0.14,"N",3
4118,23,40000,"OWN",NA,"VENTURE","A",2000,NA,0,0.05,"N",4
4120,23,40000,"OWN",NA,"VENTURE","A",7500,5.42,0,0.19,"N",2
4121,22,30000,"RENT",NA,"EDUCATION","A",4350,6.03,0,0.14,"N",4
4126,24,14400,"RENT",0,"DEBTCONSOLIDATION","B",4375,NA,1,0.3,"N",2
4130,24,16800,"RENT",NA,"DEBTCONSOLIDATION","B",4375,9.99,1,0.26,"N",2
4149,24,72000,"RENT",6,"PERSONAL","A",4400,NA,0,0.06,"N",4
4165,25,17600,"RENT",NA,"PERSONAL","C",4500,13.99,1,0.26,"N",2
4167,23,18000,"RENT",NA,"VENTURE","A",4500,7.49,1,0.25,"N",4
4170,23,40000,"MORTGAGE",6,"MEDICAL","B",13200,NA,0,0.33,"N",4
4200,24,32000,"RENT",NA,"MEDICAL","A",4500,7.29,0,0.14,"N",4
4210,23,40000,"MORTGAGE",7,"VENTURE","B",14000,NA,0,0.35,"N",3
4212,26,40000,"MORTGAGE",5,"MEDICAL","A",16000,NA,0,0.4,"N",3
4247,22,40000,"MORTGAGE",6,"PERSONAL","A",4800,NA,0,0.12,"N",2
4250,22,44000,"RENT",NA,"PERSONAL","D",4500,14.46,1,0.1,"Y",2
4259,26,54396,"RENT",10,"MEDICAL","C",4500,NA,0,0.08,"N",3
4266,24,40000,"MORTGAGE",5,"VENTURE","A",8000,NA,0,0.2,"N",4
4271,23,54000,"RENT",7,"EDUCATION","B",4500,NA,1,0.08,"N",2
4275,23,40000,"MORTGAGE",NA,"EDUCATION","A",4000,6.39,0,0.1,"N",3
4281,24,86854,"RENT",8,"VENTURE","A",4500,NA,0,0.05,"N",4
4294,21,28416,"RENT",6,"PERSONAL","A",4600,NA,0,0.16,"N",2
4295,24,30000,"RENT",0,"MEDICAL","C",4600,NA,0,0.15,"Y",2
4296,22,40000,"MORTGAGE",6,"VENTURE","A",4750,NA,0,0.12,"N",2
4300,23,46500,"RENT",3,"EDUCATION","D",4600,NA,0,0.1,"Y",4
4302,25,40000,"MORTGAGE",2,"DEBTCONSOLIDATION","B",4750,NA,0,0.12,"N",3
4305,21,40000,"MORTGAGE",5,"EDUCATION","C",8000,NA,0,0.2,"N",3
4315,24,22392,"RENT",NA,"MEDICAL","B",4650,9.99,0,0.21,"N",4
4342,22,21000,"RENT",4,"EDUCATION","D",4750,NA,0,0.23,"N",2
4347,24,28800,"RENT",0,"EDUCATION","C",4750,NA,0,0.16,"Y",4
4355,22,19800,"RENT",NA,"DEBTCONSOLIDATION","B",4800,10.99,1,0.24,"N",2
4360,23,20400,"RENT",0,"PERSONAL","A",4800,NA,0,0.24,"N",2
4369,23,23136,"RENT",NA,"EDUCATION","A",4800,6.17,0,0.21,"N",2
4370,22,23448,"RENT",NA,"DEBTCONSOLIDATION","B",4800,11.86,0,0.2,"N",3
4371,22,40000,"MORTGAGE",6,"PERSONAL","C",10000,NA,0,0.25,"Y",3
4373,26,24000,"RENT",0,"EDUCATION","A",4800,NA,0,0.2,"N",3
4378,23,26400,"RENT",NA,"PERSONAL","A",4800,NA,0,0.18,"N",4
4379,21,27000,"RENT",NA,"DEBTCONSOLIDATION","C",4800,13.49,0,0.18,"N",4
4392,23,30000,"RENT",0,"EDUCATION","B",4800,NA,0,0.16,"N",4
4397,22,31200,"RENT",NA,"VENTURE","B",4800,10.37,0,0.15,"N",4
4422,22,30000,"RENT",4,"PERSONAL","C",4800,NA,1,0.16,"N",3
4442,22,40542,"MORTGAGE",6,"VENTURE","A",6250,NA,0,0.15,"N",2
4450,22,40800,"MORTGAGE",7,"EDUCATION","C",17050,NA,0,0.42,"Y",2
4464,24,40800,"MORTGAGE",8,"EDUCATION","A",1200,NA,0,0.03,"N",3
4466,23,40800,"OWN",NA,"MEDICAL","A",21000,6.17,0,0.51,"N",3
4470,25,40800,"MORTGAGE",NA,"HOMEIMPROVEMENT","A",8000,5.79,0,0.2,"N",2
4473,25,48000,"RENT",9,"MEDICAL","B",4800,NA,0,0.1,"N",3
4479,23,40800,"MORTGAGE",1,"EDUCATION","B",16000,NA,0,0.39,"N",4
4486,23,34900,"MORTGAGE",2,"MEDICAL","F",4000,NA,1,0.11,"Y",4
4489,26,50000,"RENT",0,"VENTURE","B",4800,NA,0,0.1,"N",3
4508,26,41000,"OWN",7,"HOMEIMPROVEMENT","D",9000,NA,0,0.22,"N",4
4514,21,41000,"MORTGAGE",NA,"PERSONAL","A",3000,5.79,0,0.07,"N",4
4519,23,70000,"RENT",2,"PERSONAL","C",4800,NA,0,0.07,"N",2
4530,26,89000,"RENT",NA,"EDUCATION","A",4800,5.99,0,0.05,"N",2
4534,26,95000,"RENT",4,"DEBTCONSOLIDATION","A",4800,NA,0,0.05,"N",4
4537,24,105000,"RENT",5,"HOMEIMPROVEMENT","C",4800,NA,0,0.05,"Y",2
4553,25,41004,"OWN",1,"PERSONAL","B",12000,NA,0,0.29,"N",2
4561,24,41100,"OWN",NA,"PERSONAL","A",5600,6.03,0,0.14,"N",3
4577,21,88000,"RENT",NA,"VENTURE","E",10000,17.93,1,0.11,"Y",3
4579,21,102000,"RENT",5,"EDUCATION","D",10000,NA,0,0.1,"Y",3
4580,23,41496,"OWN",4,"VENTURE","E",7200,NA,0,0.17,"N",2
4597,22,41604,"OWN",1,"PERSONAL","B",14400,NA,0,0.35,"N",4
4603,21,35760,"MORTGAGE",5,"HOMEIMPROVEMENT","E",2400,NA,1,0.07,"N",3
4614,23,91800,"RENT",7,"MEDICAL","B",10000,NA,1,0.09,"N",4
4619,25,42000,"MORTGAGE",NA,"DEBTCONSOLIDATION","B",3000,9.91,0,0.07,"N",4
4636,22,42000,"OWN",6,"VENTURE","A",4800,NA,0,0.11,"N",3
4638,22,42000,"MORTGAGE",NA,"VENTURE","B",3500,9.91,0,0.08,"N",2
4641,25,42000,"OWN",6,"EDUCATION","A",18000,NA,0,0.43,"N",2
4649,24,42000,"MORTGAGE",NA,"VENTURE","A",8000,6.62,0,0.19,"N",3
4651,22,29004,"RENT",NA,"EDUCATION","B",9975,NA,1,0.34,"N",2
4659,25,42000,"MORTGAGE",9,"EDUCATION","A",9100,NA,0,0.22,"N",3
4660,22,83200,"RENT",6,"DEBTCONSOLIDATION","C",9975,NA,0,0.12,"N",3
4667,22,33000,"RENT",NA,"DEBTCONSOLIDATION","C",9800,NA,1,0.3,"N",2
4677,22,60000,"RENT",4,"PERSONAL","B",9800,NA,0,0.16,"N",3
4678,25,60000,"RENT",4,"PERSONAL","A",9800,NA,0,0.16,"N",3
4681,22,42000,"OWN",3,"VENTURE","A",7000,NA,0,0.17,"N",3
4697,23,54096,"RENT",2,"PERSONAL","B",4900,NA,0,0.09,"N",2
